,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
2.0 conservative,1.7697140245790197,2.472484618194514,1.6293607156661845,1.4014398621027555,1.443397430259839,1.2696940888429424,1.1450804248037012,1.6925512294395089,0.8956621690405958,0.8707489776505181,1.0,0.8600491763069391,0.9222704888884226,0.7981361886961152,0.9269700126483479,0.8313777193060736,1.0060963919382548,0.4337831340214655,0.7835062388445504,0.9132522433289783,1.1185585405838891
2.0 diverse,0.41502861786024475,0.10282237924371627,0.5020534205150229,0.6397201066092038,1.1474295523435871,1.7883031368942457,1.2447869017425863,2.4509188430080666,0.5545447230565564,0.4171179705869113,1.0,1.114807241578482,1.0396666203361025,1.0760698908720294,1.0021531139921818,1.1204934854532493,1.1332950489257556,0.9577726702012328,1.4358526311624666,1.0114040252493415,0.7258752687837403
2.0 inclusive,0.31413986405069594,0.6073688506673846,1.1414248755720744,0.7468674283875953,1.456336708941231,1.2957589318957803,1.232025564985021,2.9717007404181435,0.9338453061997112,0.4390807518980241,1.0,1.2351152836617318,0.9457529952272327,1.6771971760007787,2.6198494405402832,1.7469649375415417,1.0316039103000203,0.4984828691145749,0.9004730618395301,0.530669303922716,1.4808563616313029
2.0 party-oriented,0.3313583374619562,0.5023123162142162,0.6897319493087023,0.7396858947204794,0.8945627629613949,0.8141725760975953,0.7546294235190569,0.25743904939585355,1.5785008927839652,1.4188841869858526,1.0,0.9635710916418384,0.9180817176299267,0.8893045905335174,0.8813603221273639,0.9262118910023988,1.0013136559108473,0.3388320678863078,0.8400714134989961,0.9221859518879425,0.6908143835047014
2.0 prestigious,0.5171830614498036,0.9611084208888906,0.3229540561214094,0.25783220093862746,0.3192001289050575,0.5402565326458895,0.8740209229237021,0.6399906498330741,1.1929494877780467,1.1891560722351924,1.0,0.9526371141330859,0.9227442622883275,0.8791548946163322,0.8890302874178967,0.9157786357770197,1.006219842749138,0.6882454503920108,0.5686540615163226,0.6487984650392434,0.8918751723885585
2.0 safe,0.012733397993489926,0.03163024644706793,0.2581517183553308,0.22632979939410747,1.9347486366680822,1.9245812281100685,1.6962937792631156,5.657684687793633,0.6358135733523075,0.627723196133302,1.0,1.0001767407741702,0.9868929122161975,5.119888784189943,5.826911963467991,5.330877224114382,1.0740515969285163,1.9426512427370466,3.497538030422955,0.8079797554078385,1.9082560280486913
2.0 service-oriented,0.4524312135771801,0.9583560531199359,0.9995839209371185,0.5926340499122252,1.7497688138548808,0.9717956715455078,1.5172337374132985,2.186836381219787,2.3745548754391277,1.223490457305409,1.0,2.1716762663951292,0.9171783516498444,1.9981562855136088,0.8809505728914938,2.0814022934486287,0.9993808515606837,0.9588363084534702,1.3380563714459814,1.2867769150211628,0.6073283762663971
3.0 Valence,0.04240317519705864,0.03750384118396415,0.03250548685608213,0.18521346305568373,0.22433602138564115,0.7011826907486044,0.1566231896442752,0.14521369966767564,1.0209352892314258,0.9858837976601398,1.0,0.20841358027029508,0.1502503046160262,0.12970306670006065,0.11122008977158127,0.08259537784724531,0.27226277028197354,0.37385933430285995,0.48028148932910647,0.5332883837826248,0.2948858322847656
3.0 academics-oriented,0.21157029480900166,0.281334955043834,0.24411105840040617,1.5076147327457305,2.76185113725893,2.4954160158577237,0.6585656881920893,0.6096712796554594,0.5629934040444687,0.9522098033905618,1.0,0.5866732469072232,0.6319262826786222,0.6719770155449883,0.6580715902802386,0.34263307066806487,0.8859606415593241,0.9010241618873077,1.194119256124654,0.5301814821510518,0.562786117280293
3.0 athletics-oriented,0.2990175866996384,0.2229402407483356,0.24277267058389349,3.237376240158975,1.2754523311009947,0.8812253580743356,1.1899940595596177,0.8854880150889889,1.028376084460204,0.8019712438029827,1.0,0.8515421818776074,1.1530858222196094,0.9347690028006357,1.2379113515848763,0.8238926535529308,1.1080795220043858,0.8306952371476722,1.2350445404521264,1.013836614676705,1.376888664600842
3.0 conservative,0.6663332346504965,0.5814466332955117,0.5731513818526562,0.49893969891467604,0.5236551835935733,0.43095274698458297,0.4897130003171354,0.4093294102970456,1.0366504840067083,0.39849626303925406,1.0,0.3935955556405754,0.47045701828441694,0.46231269143234627,0.5400995156139632,0.49774479986100256,0.5870849005733583,0.5624890541107851,0.6665294729891651,0.6731538765973887,0.7510237286682802
3.0 diverse,0.08980713249710401,0.08206435814891716,0.08476414360068062,1.0377072780670291,0.6826391189674464,0.871381835133713,1.09200721263882,1.0014517271436028,0.943407555047072,1.0085271125036424,1.0,0.9629444593320143,1.0495748717121482,1.1137620588343362,0.9657997211063701,0.1595329336264503,1.0782409674546969,0.6967925282734,0.7522817831101511,0.9670377481055391,0.2384207318181615
3.0 inclusive,0.6332221356315689,1.1945267422167316,1.2083096195902994,1.6213465356784365,2.4603807257281214,2.375058196237354,0.8529902782241968,0.7386818108129404,0.9577147582057609,1.6394390678367474,1.0,0.7102726169233449,0.8245367864738863,0.8215570482373857,0.7209603458501371,0.571859700469184,2.4230146588951342,3.523835693387774,2.2926096368707656,4.395262464973829,1.0944033980722105
3.0 party-oriented,0.5412346791360894,0.598344130135599,0.9869535776867756,0.7651215422723016,0.5742951714179904,0.6349266833217863,1.0191066508356368,1.201757329265687,1.036257962853918,1.0737753539689265,1.0,1.1556231277828202,0.9809167433420712,0.4995692239882884,0.3884500564175665,0.4310283295534996,0.32121723943410685,0.5534725922606903,0.4808588459614481,0.25970141068998914,0.47330993929394843
3.0 prestigious,0.9422061417958707,1.1133107232052684,0.989166188315811,1.7258340579038887,1.1194004270372657,1.0707605600314747,0.9356371707696618,0.9121050967798544,1.037037037036292,0.9419236413001193,1.0,0.8772071489391032,0.8966574410911545,0.974995952033945,0.9943122958952464,1.1870327152400837,1.065473757651443,1.2813875653164422,1.0837772701685815,1.9000425352506547,1.5094296373873801
3.0 safe,0.23833321143452546,0.1847942449483525,0.3096402203007445,0.1916314292464996,0.3039796510986211,0.33150658206481287,0.28394351614572244,0.2321853845348345,1.0370194895422193,1.0737656468356536,1.0,0.22327606071461018,0.2722790666730868,0.2216640130981145,0.2750910283983313,0.1825246647532734,0.20156278556631424,0.17789793336987048,0.2573317393922226,0.18989011841170622,0.29793282212934347
3.0 service-oriented,0.11314436978674532,0.1873575142078137,0.2160225188008987,0.9166633318595554,0.6601725802539201,0.780676287638272,0.5503440210277557,0.6926553296439294,0.616474421098475,1.0204843775734034,1.0,0.6660155915712256,0.5675078028261236,0.6244162472747682,0.5281768396687782,0.31218901601245097,0.4950722858374151,0.9319610750259402,1.2836318439555827,0.7609253477289082,0.3442353557819449
4.0 Valence,4.680814602790196e-09,0.8163759862696398,1.6760333559307807,1.3237716003458786,0.994311876601236,0.8845363184321415,0.7409175291255277,0.7216114378452603,0.636325976262849,1.0726767751894262,1.0,0.9660135283400026,0.9047641443978139,0.8781981402633249,0.838834881204169,0.8512099702551172,0.8480014099041203,0.6746769209510554,2.2565606902154958,0.9616622538946467,0.5516983696533894
4.0 academics-oriented,2.7078924175092007,1.082912600118281,1.4109587650951065,0.8897060654553028,0.689399015101244,0.6557241895282724,1.0732512205271039,1.0218411462057697,1.0818376156108604,1.073485041754528,1.0,3.8098159495565733,3.5526958751463087,3.4651459570166545,3.244930302344801,3.3145562368217076,3.39107438456172,0.4116070141959352,0.5883497982825971,0.8305029368192312,1.6947688842002717
4.0 athletics-oriented,0.8437494729758694,1.2365990488984226,6.206514646380083,4.7901492152870775,4.3017914327750155,3.539279295777187,0.8872579044048277,0.7130056123802215,3.1901529407649125,0.771666629276338,1.0,2.1198139794308615,2.0395521016490683,1.9274772183060707,1.8711810197585084,1.8585769029310928,1.9252233179251177,0.7020128459517463,2.1563446381214257,2.8107370438078285,0.24632395344025423
4.0 conservative,0.39960342699939916,0.48922006428215886,0.6711146021296562,0.483481387429013,1.3148071437182367,1.176823547623633,1.517003676713601,1.4638185461236872,2.2370977463772523,1.0688464250974445,1.0,1.039662024306334,0.9314396543327007,0.9452361375647967,0.984438468208726,1.2501284838521916,1.028026072338351,1.7891113925555835,2.0181877590776267,1.0941043409304876,3.424288509039034
4.0 diverse,2.870658275302347,1.0395127205230308,0.07592570614588631,0.25471145248370075,1.0997911642602431,0.2518137493185884,0.8521858140570212,0.7616180017685482,2.8405241798920042,0.598391081803625,1.0,1.7382758937836336,1.608039796220982,1.5811467907512087,1.5861166768628177,1.5461478436598193,1.6582033567500096,0.4676159666445774,2.7378295170981226,0.5249298834892233,2.1096966522470963
4.0 inclusive,0.36192201035480187,0.4792458090143896,1.9200987685047044,1.1265907074908645,0.9592527461297332,0.7898714199110867,0.8069057500994362,1.327808479048385,0.8534611824726385,1.0757019536151,1.0,0.9684005306686376,0.9049425948020394,0.8803716635976183,3.167032078154837,1.2289154373054139,3.3109792661989563,1.3966098604051613,3.2667786437852655,1.5403407678594236,5.41361942273049
4.0 party-oriented,0.5887096453265974,0.11236404228585374,0.09734362266684418,0.09062112127076313,0.4215355431517641,0.5967343496401265,0.5431911037801053,0.4709164132067804,0.1636450929261399,0.956616655864035,1.0,0.449518649305705,0.5056923883282547,0.4162701540498485,0.46244771708619664,0.4024004968567895,0.48344860730750616,0.3829765371004042,0.5751406590735115,0.6060056096881924,0.8886837198691595
4.0 prestigious,0.013991735405137857,0.4536575547252704,0.4663304521508476,0.34569334400343193,1.02009870224547,0.8669005005327465,0.7040160320156428,0.5931320151535807,0.5392742745696124,1.1184196410358611,1.0,1.0065915985551446,0.9049050055811715,0.9154780555031303,2.332363475589272,1.1939975057235341,2.4367148039938935,1.2658914969630062,3.997318082335507,0.601739280919787,3.7637861218411177
4.0 safe,1.2338366590839562,2.247701998823725,2.1093996636048304,1.8785161274151507,1.5172573153476778,1.4159557396410747,0.3838043676374646,0.6374908359119548,3.0114537221168147,1.1177446858884663,1.0,0.8574998821742867,0.7905291525431822,0.7796195094366875,0.7221842103992772,0.7464654050132267,0.7547297573272691,1.218584845665454,0.9113980749004484,1.1513497882039971,1.0551980297319343
4.0 service-oriented,3.508984670216173,13.592834277659984,0.8205600458885328,1.6737482172271414,1.8418807976999938,1.542698585526166,1.4412792407582022,2.1196914161752525,1.680698145944931,1.0475156217664165,1.0,2.7953852611297276,2.90044937910594,2.5422297118014012,2.649049475630548,2.431699071362082,2.7676406615640006,0.23661097562807237,3.4283115677235183,1.0183206775408686,6.127820376134074
